Date,AXISBANK.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS,PNB.NS,SBIN.NS
2016-09-22,582.8814697265625,302.9111328125,238.69525146484375,158.1033172607422,130.9664306640625,231.66012573242188
2016-09-23,549.049072265625,304.25543212890625,235.0130157470703,158.30213928222656,129.24990844726562,228.65098571777344
2016-09-26,539.1505737304688,300.4194641113281,227.4752655029297,156.63192749023438,130.03857421875,226.0460205078125
2016-09-27,532.8470458984375,300.85992431640625,225.26593017578125,155.9757537841797,129.6210479736328,223.66567993164062
2016-09-28,540.8248901367188,300.21087646484375,225.91574096679688,155.54827880859375,135.93045043945312,227.93235778808594
2016-09-29,531.1724853515625,296.0967712402344,216.90509033203125,153.61959838867188,126.74471282958984,222.09371948242188
2016-09-30,533.191650390625,295.01904296875,218.46463012695312,154.49444580078125,130.5489044189453,225.68673706054688
2016-10-03,542.5978393554688,298.34503173828125,221.9302520751953,156.69158935546875,133.00772094726562,229.32469177246094
2016-10-04,538.3626098632812,298.8897399902344,223.70635986328125,157.41732788085938,135.1881561279297,233.32191467285156
2016-10-05,527.626953125,298.0901184082031,221.3237762451172,155.5184326171875,133.88917541503906,234.30999755859375
2016-10-06,522.8005981445312,297.128173828125,217.68487548828125,155.6874542236328,131.70872497558594,230.67205810546875
2016-10-07,525.8047485351562,296.8153076171875,217.12168884277344,155.61788940429688,133.23968505859375,232.37875366210938
2016-10-10,523.5394287109375,297.6844482421875,216.6884765625,155.13070678710938,134.02835083007812,230.4923858642578
2016-10-13,510.9815368652344,292.6781005859375,208.9341278076172,153.56988525390625,127.997314453125,224.24952697753906
2016-10-14,512.8036499023438,292.4579162597656,209.45399475097656,155.43893432617188,128.92515563964844,226.4502410888672
2016-10-17,511.17852783203125,286.87200927734375,224.1829071044922,152.95350646972656,126.79108428955078,227.43832397460938
2016-10-18,524.4259033203125,291.5423583984375,234.23326110839844,154.48451232910156,130.64169311523438,230.76187133789062
2016-10-19,527.4791259765625,291.6582946777344,229.6412811279297,153.89796447753906,130.73448181152344,229.41452026367188
2016-10-20,531.9113159179688,290.9976806640625,240.5146942138672,153.56988525390625,135.32736206054688,233.72613525390625
2016-10-21,518.1715698242188,294.520751953125,240.34144592285156,155.38922119140625,136.9047088623047,232.1990966796875
2016-10-24,513.6901245117188,292.863525390625,246.53623962402344,156.55239868164062,136.4407958984375,236.19635009765625
2016-10-25,521.126220703125,289.79248046875,250.60833740234375,156.393310546875,135.74488830566406,234.8489532470703
2016-10-26,480.2024841308594,287.24285888671875,241.20785522460938,161.35423278808594,133.61082458496094,232.42367553710938
2016-10-27,478.33111572265625,290.20965576171875,246.31964111328125,160.3799591064453,131.56954956054688,229.41452026367188
2016-10-28,479.5622863769531,291.8205261230469,239.86489868164062,162.91510009765625,133.56442260742188,231.7499542236328
2016-11-01,468.6296081542969,291.9943542480469,238.56527709960938,160.1711883544922,133.51803588867188,232.60330200195312
2016-11-02,469.6144714355469,288.83056640625,235.57615661621094,159.86297607421875,126.8375015258789,225.50706481933594
2016-11-03,468.6788024902344,290.8702697753906,233.71339416503906,160.2606658935547,123.54361724853516,220.656494140625
2016-11-04,471.48583984375,288.2626953125,233.75672912597656,158.998046875,122.1518325805664,218.1414031982422
2016-11-07,478.08489990234375,289.5954284667969,241.4677276611328,159.4354705810547,130.3169403076172,226.9892120361328
2016-11-08,483.4527587890625,290.7195129394531,245.36659240722656,161.41390991210938,130.4561309814453,226.9442901611328
2016-11-09,480.2024841308594,290.0126037597656,243.8503875732422,163.46189880371094,131.940673828125,233.54647827148438
2016-11-10,499.3101806640625,296.3401794433594,253.51077270507812,162.89523315429688,147.80697631835938,252.67933654785156
2016-11-11,491.23370361328125,295.7027893066406,239.47500610351562,162.1694793701172,144.46670532226562,245.2238006591797
2016-11-15,472.0768127441406,290.8238525390625,233.71339416503906,156.98983764648438,143.53884887695312,249.8947296142578
2016-11-16,465.5762939453125,288.41339111328125,230.63766479492188,153.2119598388672,138.06451416015625,248.99647521972656
2016-11-17,466.9552307128906,285.1336669921875,231.89393615722656,154.3453369140625,136.95108032226562,249.22105407714844
2016-11-18,466.31500244140625,280.77630615234375,229.25140380859375,154.94183349609375,138.94598388671875,247.73887634277344
2016-11-21,458.6817626953125,277.8326721191406,226.30563354492188,151.65110778808594,126.60554504394531,231.16612243652344
2016-11-22,463.6556701660156,277.6820373535156,227.60523986816406,153.02308654785156,127.48698425292969,231.16612243652344
2016-11-23,473.25872802734375,274.5993957519531,229.55462646484375,152.3370819091797,127.57978820800781,232.33384704589844
2016-11-24,461.14410400390625,270.1376647949219,224.65943908691406,147.55511474609375,127.90452575683594,235.118408203125
2016-11-25,464.0989074707031,275.65399169921875,225.3525848388672,149.5534210205078,130.17776489257812,234.39984130859375
2016-11-28,465.77325439453125,274.5298156738281,221.19381713867188,149.15574645996094,127.2086410522461,227.75271606445312
2016-11-29,457.6476135253906,273.208740234375,221.3237762451172,148.21128845214844,126.2807846069336,226.9892120361328
2016-11-30,462.7692565917969,278.0412902832031,230.07449340820312,150.20957946777344,128.18287658691406,232.06436157226562
2016-12-01,459.0264892578125,277.4965515136719,224.5294952392578,148.121826171875,126.51275634765625,229.63905334472656
2016-12-02,453.0184326171875,275.60760498046875,224.8327178955078,143.86676025390625,124.3322982788086,228.24676513671875
2016-12-05,453.8063659667969,277.2879943847656,226.00238037109375,145.10948181152344,125.86324310302734,230.76187133789062
2016-12-06,449.0787353515625,276.8476257324219,226.13233947753906,145.94454956054688,124.3786849975586,232.73805236816406
2016-12-07,440.3620910644531,273.8692626953125,224.13961791992188,146.01417541503906,121.91986846923828,229.59414672851562
2016-12-08,442.5781555175781,278.01812744140625,227.64854431152344,148.85748291015625,123.49722290039062,233.4566650390625
2016-12-09,449.5219421386719,277.739990234375,232.58706665039062,148.18145751953125,125.44571685791016,239.51986694335938
2016-12-12,438.3922424316406,274.5298156738281,229.46798706054688,145.11941528320312,121.40955352783203,236.82510375976562
2016-12-13,446.1239013671875,274.9469909667969,229.078125,145.33811950683594,120.06416320800781,239.0707244873047
2016-12-14,460.1592102050781,272.50177001953125,225.74244689941406,144.71177673339844,117.93009948730469,236.1514129638672
2016-12-15,470.8948974609375,272.71038818359375,225.52587890625,144.1053466796875,117.18782806396484,238.3970489501953
2016-12-16,465.6748046875,274.0315246582031,221.45372009277344,142.98193359375,116.21357727050781,237.81317138671875
2016-12-19,460.55316162109375,272.7451477050781,222.75332641601562,143.09130859375,115.37850952148438,234.75912475585938
2016-12-20,454.6927795410156,273.9388427734375,217.9881134033203,142.83282470703125,112.68773651123047,228.65098571777344
2016-12-21,450.8023681640625,273.4984130859375,219.4176788330078,143.12112426757812,111.85266876220703,229.3695831298828
2016-12-22,440.8053283691406,271.89910888671875,219.15774536132812,141.7988739013672,110.78563690185547,224.38426208496094
2016-12-23,431.4977111816406,274.9469909667969,218.20469665527344,141.52052307128906,111.34234619140625,223.80039978027344
2016-12-26,425.48968505859375,272.3395690917969,214.99899291992188,141.3813018798828,106.74948120117188,219.35401916503906
2016-12-27,431.0545349121094,274.7036437988281,219.67759704589844,141.60003662109375,107.63093566894531,223.44110107421875
2016-12-28,433.4183044433594,275.0628967285156,218.11805725097656,141.7789764404297,105.72884368896484,222.54283142089844
2016-12-29,437.5550231933594,279.3392333984375,217.5548858642578,141.8485870361328,104.98655700683594,222.4530029296875
2016-12-30,443.16912841796875,279.5710144042969,221.19381713867188,143.10122680664062,107.12062072753906,224.74356079101562
2017-01-02,441.0023193359375,277.4618225097656,218.29135131835938,142.12696838378906,107.25979614257812,218.81509399414062
2017-01-03,448.3892822265625,275.79302978515625,220.41404724121094,141.52052307128906,109.53303527832031,219.98281860351562
2017-01-04,446.27166748046875,274.773193359375,217.5548858642578,138.309326171875,106.93504333496094,218.18630981445312
2017-01-05,451.14703369140625,274.9354553222656,222.88331604003906,138.9754180908203,109.16190338134766,220.3870391845703
2017-01-06,448.34002685546875,276.6622314453125,223.6630859375,142.53456115722656,110.46089172363281,220.88107299804688
2017-01-09,445.92694091796875,277.02142333984375,224.13961791992188,141.02340698242188,111.11038970947266,221.9140625
2017-01-10,440.60833740234375,281.46002197265625,225.439208984375,141.699462890625,110.78563690185547,223.03689575195312
2017-01-11,446.7641296386719,286.0144348144531,229.33804321289062,144.83108520507812,114.68262481689453,226.49514770507812
2017-01-12,448.34002685546875,286.2462463378906,232.5004425048828,144.74159240722656,116.90946960449219,225.68673706054688
2017-01-13,465.6748046875,285.6668395996094,232.24050903320312,144.70187377929688,116.07440948486328,225.3723602294922
2017-01-16,470.05767822265625,289.17822265625,233.32350158691406,145.38783264160156,119.41466522216797,229.72889709472656
2017-01-17,479.8577880859375,287.0574951171875,232.54376220703125,144.35389709472656,120.85284423828125,229.9534454345703
2017-01-18,481.13818359375,288.0077209472656,232.58706665039062,145.36795043945312,120.94563293457031,232.06436157226562
2017-01-19,476.5090026855469,286.54754638671875,233.6700897216797,144.7913360595703,122.70855712890625,232.10926818847656
2017-01-20,443.9570617675781,286.55914306640625,228.25502014160156,143.767333984375,118.71878051757812,225.50706481933594
2017-01-23,438.293701171875,288.4828796386719,223.14321899414062,145.69602966308594,120.388916015625,228.2917022705078
2017-01-24,444.44952392578125,293.79058837890625,222.79666137695312,147.80364990234375,121.91986846923828,228.9653778076172
2017-01-25,456.5641784667969,299.13311767578125,225.2225799560547,158.11322021484375,123.63640594482422,232.827880859375
2017-01-27,465.7240295410156,299.4344482421875,235.66281127929688,156.0950927734375,127.44061279296875,239.34022521972656
2017-01-30,464.788330078125,297.8235168457031,234.62313842773438,154.21609497070312,127.71894073486328,237.09458923339844
2017-01-31,458.9772644042969,298.21759033203125,233.02027893066406,153.9277801513672,125.77046203613281,233.86087036132812
2017-02-01,468.48187255859375,302.6329650878906,243.4604949951172,154.50439453125,130.4097442626953,243.1577911376953
2017-02-02,475.27783203125,301.01043701171875,247.61923217773438,153.18212890625,132.3118438720703,245.49327087402344
2017-02-03,483.3050231933594,303.87298583984375,243.93701171875,152.16807556152344,139.31710815429688,249.3108367919922
2017-02-06,490.79046630859375,304.5799255371094,251.51809692382812,152.44644165039062,138.43565368652344,248.86175537109375
2017-02-07,485.96429443359375,302.96905517578125,249.6119842529297,153.76870727539062,140.70889282226562,249.625244140625
2017-02-08,480.2517395019531,302.6213684082031,247.61923217773438,152.62539672851562,139.08514404296875,248.99647521972656
2017-02-09,477.93719482421875,300.7672119140625,246.9261016845703,153.03302001953125,134.21389770507812,247.78382873535156
2017-02-10,481.5321350097656,302.1462097167969,243.98033142089844,154.8722381591797,134.6314697265625,248.2329864501953
2017-02-13,482.9110412597656,303.67596435546875,244.0236358642578,157.7056427001953,132.07984924316406,244.01113891601562
2017-02-14,479.5622863769531,303.884521484375,246.62289428710938,157.1389617919922,133.6572265625,242.70867919921875
2017-02-15,480.8426818847656,306.457275390625,243.24388122558594,155.94595336914062,129.71383666992188,241.5858612060547
2017-02-16,485.7180480957031,307.7784729003906,241.55438232421875,157.57640075683594,130.78086853027344,242.97817993164062
2017-02-17,481.7291564941406,319.17034912109375,245.19329833984375,158.37173461914062,130.13136291503906,241.94517517089844
2017-02-20,473.8004455566406,326.59881591796875,244.63014221191406,158.48106384277344,132.7293701171875,242.21463012695312
2017-02-21,496.74932861328125,328.0938415527344,246.75282287597656,158.6501007080078,133.4252471923828,243.1577911376953
2017-02-22,517.3836059570312,324.2926330566406,247.92247009277344,158.2424774169922,131.70872497558594,244.59500122070312
2017-02-23,520.190673828125,323.1684875488281,246.49290466308594,161.24488830566406,130.03857421875,242.93328857421875
2017-02-27,501.280029296875,323.00628662109375,241.59771728515625,159.1670684814453,129.5746612548828,240.9570770263672
2017-02-28,499.0146179199219,322.195068359375,239.43167114257812,159.48519897460938,131.19839477539062,241.81045532226562
2017-03-01,505.6629638671875,322.5543518066406,241.81430053710938,163.8695068359375,132.35821533203125,244.10096740722656
2017-03-02,498.669921875,319.87725830078125,241.4244384765625,162.27883911132812,129.20350646972656,240.10372924804688
2017-03-03,505.1705017089844,319.15875244140625,239.08511352539062,160.95654296875,129.85301208496094,238.08265686035156
2017-03-06,510.8338317871094,320.0279541015625,239.7782440185547,162.8355712890625,131.3376007080078,242.394287109375
2017-03-07,504.0870361328125,321.29107666015625,239.1284637451172,162.44784545898438,131.29119873046875,240.55288696289062
2017-03-08,502.4618835449219,322.6817321777344,237.74220275878906,164.01861572265625,131.05921936035156,242.43922424316406
2017-03-09,508.61773681640625,323.14532470703125,236.96243286132812,164.1280059814453,130.9664306640625,245.4483642578125
2017-03-10,508.1252746582031,324.5128173828125,234.4065399169922,164.81396484375,131.47674560546875,244.37045288085938
2017-03-14,503.2005920410156,326.9696350097656,248.8755340576172,166.2554931640625,133.4252471923828,246.7059326171875
2017-03-15,503.9885559082031,328.3371276855469,247.05606079101562,167.84619140625,134.90980529785156,249.13121032714844
2017-03-16,505.9091796875,328.5110168457031,246.49290466308594,169.28775024414062,137.50779724121094,250.88279724121094
2017-03-17,509.3564453125,330.48114013671875,243.11392211914062,168.66140747070312,134.3531036376953,246.2567901611328
2017-03-20,495.2719421386719,332.8568420410156,238.3053741455078,169.92401123046875,134.7242431640625,246.0322265625
2017-03-21,480.9411926269531,333.9809875488281,235.70614624023438,170.9082489013672,132.54380798339844,244.6399383544922
2017-03-22,478.1341552734375,331.651611328125,229.5979766845703,171.43515014648438,126.55912780761719,240.28338623046875
2017-03-23,480.8919372558594,331.651611328125,231.2874755859375,172.6182098388672,126.048828125,241.18165588378906
2017-03-24,481.9753723144531,330.1333923339844,238.04541015625,174.84515380859375,131.29119873046875,248.36770629882812
2017-03-27,479.8085021972656,326.77264404296875,236.6591796875,173.21473693847656,136.6263427734375,251.01756286621094
2017-03-28,495.2226867675781,329.1716003417969,239.99484252929688,170.8883819580078,138.06451416015625,253.39793395996094
2017-03-29,496.6015625,331.1184997558594,244.50015258789062,170.52053833007812,138.11090087890625,259.1018981933594
2017-03-30,491.72613525390625,339.83331298828125,243.7637176513672,172.021728515625,142.14706420898438,261.4372863769531
2017-03-31,483.4035339355469,334.3518371582031,239.86489868164062,173.42352294921875,139.08514404296875,263.5481872558594
2017-04-03,493.05584716796875,332.1846618652344,248.39903259277344,174.16915893554688,139.1315460205078,263.32366943359375
2017-04-05,500.6397705078125,331.98773193359375,246.7961883544922,176.9329376220703,140.29135131835938,267.0963134765625
2017-04-06,501.0337829589844,333.41314697265625,243.3305206298828,177.82769775390625,140.61610412597656,263.05419921875
2017-04-07,496.6015625,333.4942321777344,240.29808044433594,173.6024627685547,138.66761779785156,260.0000915527344
2017-04-10,503.0528869628906,332.4049072265625,240.55801391601562,174.447509765625,141.26560974121094,259.9103088378906
2017-04-11,507.2879943847656,333.6448974609375,245.75650024414062,175.18319702148438,146.83273315429688,264.53631591796875
2017-04-12,498.3744201660156,334.61834716796875,243.28720092773438,174.85513305664062,147.34304809570312,260.62890625
2017-04-13,499.9010925292969,333.830322265625,245.01998901367188,174.87498474121094,145.02342224121094,261.88641357421875
2017-04-17,494.77947998046875,333.0190734863281,244.67344665527344,176.4855499267578,147.34304809570312,260.404296875
2017-04-18,492.1201171875,335.45281982421875,245.5398406982422,175.30247497558594,144.6522674560547,260.76361083984375
2017-04-19,491.9723815917969,335.8468017578125,243.0706024169922,174.0995330810547,142.14706420898438,255.1495361328125
2017-04-20,480.6457214355469,338.8946838378906,236.31263732910156,176.7937774658203,143.67803955078125,255.8231964111328
2017-04-21,478.922119140625,346.8795166015625,233.19357299804688,175.053955078125,143.7244110107422,253.4877471923828
2017-04-24,491.13519287109375,355.3277587890625,232.76034545898438,178.10606384277344,143.95635986328125,256.9460144042969
2017-04-25,508.61773681640625,356.2548828125,236.09600830078125,178.55343627929688,149.47711181640625,256.9460144042969
2017-04-26,509.3564453125,359.4071044921875,239.90821838378906,179.0207061767578,155.09060668945312,257.30535888671875
2017-04-27,498.96539306640625,363.5675048828125,237.52557373046875,182.26170349121094,152.81736755371094,253.35299682617188
2017-04-28,501.96942138671875,358.44512939453125,241.29446411132812,179.33883666992188,156.66798400878906,260.2695617675781
2017-05-02,497.9312438964844,357.07763671875,238.7819061279297,182.51025390625,158.38450622558594,258.9671325683594
2017-05-03,493.3020935058594,357.9352722167969,236.31263732910156,182.32135009765625,162.28147888183594,260.31451416015625
2017-05-04,511.0307312011719,355.73333740234375,258.01605224609375,180.03477478027344,166.50320434570312,268.62335205078125
2017-05-05,496.8970642089844,355.1307373046875,258.6659240722656,180.60142517089844,161.7247772216797,265.8836975097656
2017-05-08,503.49609375,355.73333740234375,262.4781188964844,180.4125518798828,163.3948974609375,268.937744140625
2017-05-09,510.39056396484375,355.9535827636719,260.44207763671875,180.31314086914062,161.0752716064453,266.3328552246094
2017-05-10,518.4177856445312,359.6736145019531,258.7525634765625,184.44888305664062,159.72987365722656,264.4913635253906
2017-05-11,509.1101989746094,358.4219665527344,260.095458984375,186.2682342529297,159.5906982421875,267.77001953125
2017-05-12,495.419677734375,359.6387939453125,256.9331359863281,189.81739807128906,156.94630432128906,267.5903625488281
2017-05-15,492.5633850097656,360.04443359375,261.48175048828125,193.5256805419922,154.765869140625,270.7342834472656
2017-05-16,493.9422607421875,361.49310302734375,262.2182312011719,190.85133361816406,161.58558654785156,276.213623046875
2017-05-17,495.2226867675781,360.9136047363281,268.36968994140625,189.1314239501953,153.14212036132812,276.3483581542969
2017-05-18,484.5854187011719,360.90203857421875,266.8101806640625,187.47117614746094,147.06468200683594,272.1265563964844
2017-05-19,494.1392517089844,361.8639221191406,266.0303955078125,186.3775634765625,144.0027618408203,276.6627502441406
2017-05-22,494.7301940917969,365.2826843261719,263.25787353515625,187.1530303955078,140.05938720703125,264.35662841796875
2017-05-23,493.05584716796875,363.683349609375,265.1639709472656,186.9542236328125,138.94598388671875,259.4611511230469
2017-05-24,491.7754211425781,363.138671875,265.7271423339844,186.1290283203125,136.81192016601562,254.34109497070312
2017-05-25,499.8025817871094,374.82037353515625,275.2576904296875,190.1852569580078,139.82742309570312,260.5839538574219
2017-05-26,503.7423400878906,376.8715515136719,278.5932922363281,191.88526916503906,139.78103637695312,261.445068359375
2017-05-29,499.6056213378906,378.2390441894531,272.83172607421875,192.5812530517578,134.6314697265625,257.41168212890625
2017-05-30,506.6479187011719,377.5785217285156,278.46337890625,191.2689208984375,135.79127502441406,261.8075866699219
2017-05-31,506.30316162109375,379.2357177734375,282.8387451171875,192.0841522216797,139.64187622070312,261.30908203125
2017-06-01,501.6246643066406,377.4742126464844,277.3370056152344,191.4080810546875,140.94085693359375,260.53863525390625
2017-06-02,500.3935852050781,378.78375244140625,275.6474914550781,191.92506408691406,142.00787353515625,260.17608642578125
2017-06-05,505.9091796875,379.08502197265625,277.03375244140625,192.2730255126953,142.7037811279297,260.35736083984375
2017-06-06,502.5111389160156,379.873046875,276.3406066894531,192.1537322998047,138.71401977539062,260.4026794433594
2017-06-07,506.45086669921875,380.3018798828125,281.3225402832031,192.60108947753906,141.35841369628906,263.3484191894531
2017-06-08,507.9775085449219,381.2174072265625,277.42364501953125,194.62921142578125,140.3841552734375,261.5810241699219
2017-06-09,505.9091796875,386.328125,279.1131591796875,195.87193298339844,141.1728057861328,261.53570556640625
2017-06-12,499.85186767578125,386.78009033203125,273.5681457519531,194.2017059326172,137.69337463378906,258.2727355957031
2017-06-13,498.8176574707031,388.6226501464844,272.788330078125,193.70462036132812,138.0181121826172,257.27569580078125
2017-06-14,501.8216857910156,387.347900390625,276.42730712890625,192.48179626464844,141.0336456298828,257.5929260253906
2017-06-15,499.9503479003906,385.7602233886719,274.4345397949219,191.3981475830078,136.81192016601562,257.41168212890625
2017-06-16,502.7574157714844,386.89599609375,274.21795654296875,195.384765625,136.99746704101562,259.17913818359375
2017-06-19,512.3112182617188,392.3775329589844,277.770263671875,196.35906982421875,136.6263427734375,261.8075866699219
2017-06-20,504.13629150390625,390.9057312011719,280.9094543457031,195.46434020996094,133.51803588867188,262.9405822753906
2017-06-21,500.09808349609375,393.7218017578125,279.61273193359375,197.2339630126953,135.652099609375,263.6656494140625
2017-06-22,500.34429931640625,393.5596008300781,278.1719055175781,198.41702270507812,135.0489959716797,266.9286193847656
2017-06-23,497.0447998046875,389.0746765136719,280.3331298828125,195.8917999267578,133.51803588867188,261.89825439453125
2017-06-27,485.4226379394531,386.52520751953125,276.5390319824219,193.81396484375,127.1158447265625,253.4688720703125
2017-06-28,484.5854187011719,386.24700927734375,278.89227294921875,193.30697631835938,126.65193176269531,250.523193359375
2017-06-29,504.3824768066406,388.0202331542969,281.6778564453125,188.56475830078125,128.09010314941406,246.94297790527344
2017-06-30,509.5533447265625,385.4537353515625,278.7001647949219,190.03611755371094,127.39421081542969,248.0306396484375
2017-07-03,509.4549255371094,386.9819641113281,278.6041564941406,188.6641845703125,129.20350646972656,249.11831665039062
2017-07-04,500.73828125,385.7569885253906,278.0758361816406,190.642578125,126.69831085205078,247.44146728515625
2017-07-05,506.15545654296875,384.68377685546875,281.2936706542969,190.85133361816406,126.74471282958984,249.16360473632812
2017-07-06,506.75213623046875,386.8769226074219,282.15814208984375,190.50338745117188,132.96131896972656,254.69252014160156
2017-07-07,500.4363708496094,388.98846435546875,278.2679748535156,191.81568908691406,133.79637145996094,253.8767852783203
2017-07-10,507.1997375488281,391.12335205078125,279.9488830566406,192.47186279296875,142.19345092773438,258.8165588378906
2017-07-11,504.0666809082031,392.06829833984375,278.2199401855469,190.63262939453125,138.62123107910156,257.0037536621094
2017-07-12,504.0169982910156,392.2666320800781,280.81341552734375,190.33419799804688,141.35841369628906,260.71990966796875
2017-07-13,509.13922119140625,392.80322265625,286.14434814453125,191.41851806640625,141.26560974121094,261.71697998046875
2017-07-14,510.18353271484375,391.9632263183594,286.48052978515625,194.4228057861328,142.56459045410156,264.30010986328125
2017-07-17,507.74676513671875,392.5232849121094,291.5234069824219,194.92019653320312,141.8686981201172,265.569091796875
2017-07-18,513.76416015625,392.80322265625,291.9076232910156,194.4029083251953,143.67803955078125,263.7562561035156
2017-07-19,517.3944702148438,394.8447570800781,290.32275390625,197.80511474609375,146.87911987304688,265.8409729003906
2017-07-20,537.087646484375,399.1844787597656,288.73785400390625,194.97987365722656,145.44094848632812,263.7109680175781
2017-07-21,537.8833618164062,397.3529968261719,290.13055419921875,198.8496551513672,146.83273315429688,263.4390563964844
2017-07-24,531.9157104492188,404.8307800292969,291.0911560058594,197.55641174316406,149.6626739501953,266.97393798828125
2017-07-25,542.010986328125,405.8924560546875,292.1477355957031,196.56161499023438,151.19363403320312,268.37884521484375
2017-07-26,525.997802734375,407.7356262207031,298.1030578613281,196.28306579589844,147.4358367919922,268.10693359375
2017-07-27,521.8204956054688,417.5583190917969,295.077392578125,198.59100341796875,143.02850341796875,270.4181823730469
2017-07-28,512.3218994140625,414.956787109375,284.4634704589844,201.48583984375,147.3894500732422,271.09796142578125
2017-07-31,516.9965209960938,416.3333740234375,290.65887451171875,203.2665557861328,150.5905303955078,283.2434387207031
2017-08-01,513.76416015625,419.3198547363281,290.65887451171875,202.00315856933594,146.13682556152344,280.07110595703125
2017-08-02,514.1121826171875,418.02496337890625,289.9385070800781,201.12771606445312,147.4822235107422,278.8928527832031
2017-08-03,503.2710266113281,415.29510498046875,284.03118896484375,198.24281311035156,138.5284423828125,272.4122314453125
2017-08-04,505.3597412109375,417.69830322265625,284.55950927734375,198.20303344726562,140.15219116210938,276.6722106933594
2017-08-07,503.07208251953125,417.3016662597656,288.30560302734375,198.541259765625,141.12643432617188,282.0651550292969
2017-08-08,496.75634765625,414.8168640136719,283.8390808105469,196.5118865966797,138.06451416015625,275.2220153808594
2017-08-09,484.3237609863281,411.6786804199219,279.1324462890625,197.44699096679688,137.60060119628906,273.99835205078125
2017-08-10,482.881591796875,410.74542236328125,277.3554382324219,198.32240295410156,132.82212829589844,268.9226989746094
2017-08-11,487.0589904785156,408.08563232421875,275.6264343261719,197.4071807861328,130.22415161132812,253.9220733642578
2017-08-14,489.097900390625,409.9871826171875,280.28509521484375,195.49717712402344,132.8685302734375,252.15467834472656
2017-08-16,496.8061218261719,415.5984191894531,283.3107604980469,199.06849670410156,136.9047088623047,256.5959167480469
2017-08-17,494.4687194824219,411.9003601074219,281.581787109375,196.77053833007812,135.74488830566406,254.55657958984375
2017-08-18,487.7551574707031,408.8088684082031,281.581787109375,195.68618774414062,131.894287109375,252.60789489746094
2017-08-21,492.1314392089844,406.72064208984375,281.9179992675781,192.90077209472656,127.67256927490234,248.93701171875
2017-08-22,496.5077209472656,407.6072692871094,282.35028076171875,193.14947509765625,128.043701171875,248.25721740722656
2017-08-23,499.9390563964844,413.5451965332031,286.8167419433594,194.99978637695312,132.35821533203125,252.87974548339844
2017-08-24,504.116455078125,411.2237243652344,285.9522705078125,193.40811157226562,133.88917541503906,254.05804443359375
2017-08-28,507.8462219238281,411.1654052734375,289.0259704589844,194.1940155029297,134.39950561523438,253.1969757080078
2017-08-29,500.88397216796875,407.40899658203125,287.6812438964844,191.8761444091797,130.8272705078125,251.0670166015625
2017-08-30,501.1823425292969,412.6352844238281,288.44964599609375,193.25889587402344,132.2190399169922,250.70448303222656
2017-08-31,497.6515197753906,414.4784851074219,286.28839111328125,194.1840362548828,133.4252471923828,251.74676513671875
2017-09-01,504.8126220703125,412.4136657714844,286.528564453125,197.476806640625,134.02835083007812,251.83740234375
2017-09-04,499.0439758300781,408.5172119140625,285.3759460449219,194.60186767578125,132.35821533203125,251.74676513671875
2017-09-05,500.6850280761719,409.5554504394531,285.856201171875,196.65115356445312,133.23968505859375,250.6591339111328
2017-09-06,490.19195556640625,410.6170654296875,283.69500732421875,198.19308471679688,128.9715576171875,248.57444763183594
2017-09-07,493.9217529296875,412.1686706542969,281.1015319824219,197.66583251953125,128.92515563964844,248.52915954589844
2017-09-08,491.33575439453125,417.0916748046875,280.47723388671875,200.46121215820312,127.90452575683594,246.3538055419922
2017-09-11,491.23626708984375,425.421142578125,279.3245544433594,200.25230407714844,128.18287658691406,245.58340454101562
2017-09-12,493.822265625,428.18597412109375,279.70880126953125,203.28643798828125,131.29119873046875,247.84934997558594
2017-09-13,496.6071472167969,429.7375183105469,280.47723388671875,202.96810913085938,132.6829833984375,247.8040313720703
2017-09-14,516.9468994140625,429.16595458984375,282.1100769042969,200.4711456298828,134.7706298828125,248.52915954589844
2017-09-15,513.3663940429688,431.39410400390625,280.0929870605469,199.96380615234375,134.21389770507812,246.0819091796875
2017-09-18,521.7208862304688,434.0772705078125,281.437744140625,202.35133361816406,134.3067169189453,245.0849151611328
2017-09-19,517.94140625,431.56915283203125,283.02264404296875,205.79330444335938,133.51803588867188,242.7283172607422
2017-09-20,516.6484985351562,431.3707580566406,279.08441162109375,203.57493591308594,134.3531036376953,244.76766967773438
2017-09-21,509.78570556640625,429.0959167480469,273.70538330078125,204.7587127685547,131.56954956054688,243.36279296875
2017-09-22,502.5747985839844,425.5960998535156,266.1651611328125,203.31626892089844,127.76534271240234,237.33535766601562
2017-09-25,498.99420166015625,419.9148254394531,268.4704895019531,198.85958862304688,127.71894073486328,234.52560424804688
2017-09-26,509.1889343261719,418.1766662597656,271.59222412109375,197.7653045654297,126.79108428955078,234.07240295410156
2017-09-27,503.5693664550781,414.49017333984375,265.4927673339844,194.9003143310547,123.07969665527344,226.95730590820312
2017-09-28,509.0397644042969,418.8765869140625,265.060546875,200.0036163330078,121.31678009033203,228.90603637695312
2017-09-29,506.404052734375,421.3031311035156,265.6849365234375,199.40673828125,119.73942565917969,230.08432006835938
2017-10-03,506.9013366699219,422.0380554199219,267.41387939453125,200.2622528076172,120.24974060058594,227.77305603027344
2017-10-04,503.2212829589844,419.273193359375,265.2046813964844,204.8184051513672,120.57449340820312,229.4951629638672
